Departure,Arrival,WeeksToDeparture,std_wtd,year,month,day,weekday,week,n_days,passengers load,distance km
LAX,IAH,12.7272727273,10.9726144741,2012,5,25,4,21,15485,31326268.0,2219.3851132122545
ATL,DTW,9.42105263158,6.256692323459999,2012,8,14,1,33,15566,45798928.0,956.6034171320205
DEN,SEA,12.68,9.017205775630002,2012,6,15,4,24,15506,25799841.0,1639.3263074748904
ORD,DEN,9.84210526316,6.994149601989999,2013,2,8,4,6,15744,0.0,1449.0208387501316
DFW,ORD,10.5,7.45865798568,2012,1,9,0,2,15348,28022904.0,1290.1793707420127
LAX,ORD,12.962962962999999,9.66548769704,2012,4,30,0,18,15460,31326268.0,2807.506678346936
ORD,DFW,11.652173913,9.04337374522,2012,5,14,0,20,15474,32171795.0,1290.1793707420127
BOS,LAX,9.22222222222,6.539972616919999,2012,4,16,0,16,15446,14293695.0,4202.144252918988
ATL,DEN,11.2608695652,7.19354124011,2012,6,13,2,24,15504,45798928.0,1944.6376583703777
PHX,DEN,8.823529411760003,6.366271417769999,2012,6,12,1,24,15503,19560870.0,948.8652266798391
ATL,MSP,13.08,10.2872088861,2012,12,23,6,51,15697,45798928.0,1458.8377972587537
SFO,DEN,13.64,10.168906857,2012,6,2,5,22,15493,21284236.0,1538.142783061649
ORD,SEA,12.8095238095,10.7266912308,2012,11,2,4,44,15646,32171795.0,2768.641923284091
DTW,ORD,6.9375,5.22135040004,2013,1,3,3,1,15708,0.0,378.2448562948795
DFW,LAS,11.0476190476,7.946547618160001,2012,3,9,4,10,15408,28022904.0,1698.2098866839724
SFO,ORD,12.0,8.82146143324,2012,1,25,2,4,15364,21284236.0,2970.9403880929817
LGA,ATL,9.0,6.859492078790001,2012,11,11,6,45,15655,12818717.0,1225.1078011881866
ATL,LGA,7.9411764705899985,6.4369110238800005,2013,2,11,0,7,15747,0.0,1225.1078011881866
DFW,PHL,8.0,8.809086218220001,2012,12,12,2,50,15686,28022904.0,2095.66962946931
ORD,DFW,14.4230769231,11.197046313800001,2012,12,22,5,51,15696,32171795.0,1290.1793707420127
LAX,LAS,17.75,13.4859544617,2012,10,20,5,42,15633,31326268.0,380.1516938938273
ORD,BOS,11.090909090899999,7.50180353495,2012,3,13,1,11,15412,32171795.0,1394.7836892170462
LGA,DTW,8.38888888889,6.2510129898,2011,10,22,5,42,15269,11989227.0,806.1132848932549
SFO,DFW,11.0555555556,10.9730805489,2012,12,5,2,49,15679,21284236.0,2356.682952201651
ATL,EWR,13.0,12.047524938499999,2012,4,15,6,15,15445,45798928.0,1199.5904817483238
DEN,ATL,10.142857142899999,6.47522751944,2011,11,6,6,44,15284,25667499.0,1944.6376583703777
SFO,BOS,12.208333333299999,8.21440498608,2012,7,19,3,29,15540,21284236.0,4351.80157445948
SFO,DEN,11.5789473684,9.233488503350001,2011,11,1,1,44,15279,20056568.0,1538.142783061649
DFW,ATL,7.9411764705899985,6.13871513669,2013,1,16,2,3,15721,0.0,1177.0654003153188
ATL,LGA,9.055555555560002,6.197458893130001,2013,1,17,3,3,15722,0.0,1225.1078011881866
ORD,EWR,9.29411764706,6.83524602595,2011,10,29,5,43,15276,31892301.0,1157.1569390818115
LAX,DFW,11.3913043478,9.40376680057,2012,5,17,3,20,15477,31326268.0,1987.4016037900508
ATL,ORD,9.352941176469999,7.46609985594,2011,10,8,5,40,15255,44414121.0,974.5225568706392
MCO,PHL,14.724137931,9.87383465719,2012,4,11,2,15,15441,17159427.0,1385.9131208526271
ATL,DEN,11.0952380952,9.72062118336,2011,12,10,5,49,15318,44414121.0,1944.6376583703777
DFW,LAX,13.037037037000001,9.45630225943,2012,12,18,1,51,15692,28022904.0,1987.4016037900508
SFO,LAS,13.2692307692,8.68818826825,2012,7,2,0,27,15523,21284236.0,666.2312617124073
PHL,DFW,8.05882352941,5.15352534964,2013,1,6,6,1,15711,0.0,2095.66962946931
DFW,SFO,10.7,7.74664613338,2012,4,1,6,13,15431,28022904.0,2356.682952201651
ATL,PHL,12.833333333299999,10.5239547314,2011,11,9,2,45,15287,44414121.0,1071.0060503652837
ATL,BOS,9.31578947368,7.82483675072,2011,10,12,2,41,15259,44414121.0,1522.1325932392715
BOS,LGA,8.35714285714,9.93522980151,2012,10,13,5,41,15626,14293695.0,297.0289816330235
ORD,IAH,10.5555555556,7.9054874629,2013,1,26,5,4,15731,0.0,1488.7545277529894
EWR,ATL,10.9047619048,7.719486782839999,2012,8,16,3,33,15568,17055993.0,1199.5904817483238
ATL,DTW,10.5263157895,9.72607275462,2012,3,25,6,12,15424,45798928.0,956.6034171320205
ATL,DFW,11.913043478299999,9.9950580674,2012,11,1,3,44,15645,45798928.0,1177.0654003153188
ORD,PHL,12.333333333299999,10.504900817100001,2012,1,6,4,1,15345,32171795.0,1090.5211297631404
SFO,JFK,16.03125,11.6881091354,2012,5,29,1,22,15489,21284236.0,4161.8918990627035
JFK,LAX,17.875,13.304740848,2012,5,26,5,21,15486,24520981.0,3982.9681467053942
DFW,PHL,5.6363636363600005,4.478230169890001,2012,7,16,0,29,15537,28022904.0,2095.66962946931
LAX,DEN,15.8148148148,11.340997910999999,2012,11,4,6,44,15648,31326268.0,1366.9188465950538
DFW,PHL,8.066666666669999,6.56251984124,2012,3,25,6,12,15424,28022904.0,2095.66962946931
DEN,SEA,12.96,8.76774391354,2012,8,7,1,32,15559,25799841.0,1639.3263074748904
DFW,LAX,12.5454545455,9.545516388169998,2012,12,4,1,49,15678,28022904.0,1987.4016037900508
ORD,IAH,7.266666666669999,4.92031745008,2012,8,27,0,35,15579,32171795.0,1488.7545277529894
LAX,ORD,15.275862069,10.7434250715,2012,10,15,0,42,15628,31326268.0,2807.506678346936
LAX,SEA,11.5,8.68281661374,2011,12,20,1,51,15328,30528737.0,1534.903426859992
ORD,SEA,10.0,7.257180352360001,2011,11,22,1,47,15300,31892301.0,2768.641923284091
PHL,BOS,9.05882352941,6.950454915289999,2011,9,1,3,35,15218,14883180.0,451.31106179640426
ATL,ORD,10.2352941176,8.17411625013,2013,2,4,0,6,15740,0.0,974.5225568706392
DEN,PHX,8.65,6.00241179597,2013,2,9,5,6,15745,0.0,948.8652266798391
CLT,LGA,9.72222222222,6.81525585861,2011,9,7,2,36,15224,19022535.0,874.2934288846586
ORD,EWR,9.42105263158,6.40586354204,2011,11,3,3,44,15281,31892301.0,1157.1569390818115
ORD,ATL,10.210526315800001,7.502436251489999,2013,1,11,4,2,15716,0.0,974.5225568706392
PHX,DEN,11.2857142857,7.98212288269,2012,7,22,6,29,15543,19560870.0,948.8652266798391
SEA,SFO,8.23529411765,5.42597239862,2012,9,28,4,39,15611,16121123.0,1091.7844056778617
LGA,MIA,12.6,9.54812372494,2012,11,6,1,45,15650,12818717.0,1764.8739598115098
ATL,MIA,11.7391304348,7.949942202789999,2011,9,4,6,35,15221,44414121.0,957.5479777622464
ORD,DEN,8.944444444439998,6.15937565803,2012,12,17,0,51,15691,32171795.0,1449.0208387501316
LAX,BOS,13.0769230769,8.527241415239999,2012,8,15,2,33,15567,31326268.0,4202.144252918988
JFK,LAS,15.46875,11.307960014,2012,6,6,2,23,15497,24520981.0,3617.7361768351943
PHL,ORD,10.7391304348,7.85792819852,2011,11,13,6,45,15291,14883180.0,1090.5211297631404
MSP,ATL,11.7727272727,8.852935042939999,2012,3,7,2,10,15406,15943878.0,1458.8377972587537
LAS,LAX,16.2333333333,11.193234820499999,2012,7,27,4,30,15548,19959651.0,380.1516938938273
CLT,LGA,7.9375,5.54338945652,2013,3,1,4,9,15765,0.0,874.2934288846586
LGA,ORD,8.0,5.04975246918,2012,2,5,6,5,15375,12818717.0,1179.8340638493225
DEN,MSP,9.89473684211,7.48995428589,2011,10,18,1,42,15265,25667499.0,1114.7611389199733
DFW,ORD,12.44,8.256714439369999,2012,10,21,6,42,15634,28022904.0,1290.1793707420127
LGA,DTW,9.94117647059,9.83279327198,2012,11,7,2,45,15651,12818717.0,806.1132848932549
EWR,LAX,8.529411764710003,5.60265168312,2013,2,25,0,9,15761,0.0,3949.399531832814
ORD,DTW,10.7619047619,7.713006948689999,2011,10,15,5,41,15262,31892301.0,378.2448562948795
DEN,ORD,13.666666666700001,12.0,2012,1,10,1,2,15349,25799841.0,1449.0208387501316
SEA,SFO,9.3,6.93655458233,2013,2,22,4,8,15758,0.0,1091.7844056778617
PHL,MCO,15.3,10.306174915,2012,8,17,4,33,15569,14589337.0,1385.9131208526271
BOS,PHL,9.82352941176,7.788094231880001,2012,4,6,4,14,15436,14293695.0,451.31106179640426
SFO,DEN,13.083333333299999,9.70395108534,2012,1,4,2,1,15343,21284236.0,1538.142783061649
PHL,ATL,9.11764705882,8.03805288099,2013,2,12,1,7,15748,0.0,1071.0060503652837
PHL,DFW,6.692307692309999,5.37563353452,2012,11,12,0,46,15656,14589337.0,2095.66962946931
DFW,PHL,6.0,3.89444048185,2013,2,22,4,8,15758,0.0,2095.66962946931
ATL,MSP,10.7619047619,7.50269792744,2012,10,19,4,42,15632,45798928.0,1458.8377972587537
MSP,DEN,9.68421052632,6.53242027275,2012,11,26,0,48,15670,15943878.0,1114.7611389199733
LAX,BOS,14.392857142899999,11.314819144600001,2012,10,7,6,40,15620,31326268.0,4202.144252918988
SEA,LAX,11.0,9.77106361716,2012,1,12,3,2,15351,16121123.0,1534.903426859992
ATL,ORD,7.4,5.24812891828,2013,1,28,0,5,15733,0.0,974.5225568706392
DTW,ORD,11.590909090899999,8.6611287668,2011,11,4,4,44,15282,15716865.0,378.2448562948795
SFO,JFK,16.7714285714,11.5811350513,2012,9,4,1,36,15587,21284236.0,4161.8918990627035
DEN,ORD,12.6363636364,10.0073566014,2012,8,17,4,33,15569,25799841.0,1449.0208387501316
ORD,SEA,17.1935483871,12.245868296,2012,5,26,5,21,15486,32171795.0,2768.641923284091
BOS,LAX,7.8125,5.34438958161,2013,1,28,0,5,15733,0.0,4202.144252918988
MIA,LGA,17.606060606099998,11.597250196500001,2013,1,5,5,1,15710,0.0,1764.8739598115098
ATL,MSP,10.0952380952,8.32409011187,2012,9,16,6,37,15599,45798928.0,1458.8377972587537
ATL,BOS,10.9,9.3070431734,2011,12,10,5,49,15318,44414121.0,1522.1325932392715
LAX,IAH,11.45,9.23651221483,2012,10,4,3,40,15617,31326268.0,2219.3851132122545
CLT,ATL,11.5238095238,9.06432042471,2011,10,27,3,43,15274,19022535.0,365.5358230110742
SFO,DEN,9.9,6.79705818719,2012,4,16,0,16,15446,21284236.0,1538.142783061649
DFW,LAS,11.590909090899999,8.77582768263,2012,12,11,1,50,15685,28022904.0,1698.2098866839724
SFO,LAS,15.3703703704,11.757642843800001,2012,7,14,5,28,15535,21284236.0,666.2312617124073
DFW,PHL,6.61538461538,5.299975810299999,2013,2,11,0,7,15747,0.0,2095.66962946931
BOS,ORD,6.733333333330001,5.59931968657,2012,3,5,0,10,15404,14293695.0,1394.7836892170462
DEN,DFW,5.75,4.092676385940002,2011,10,31,0,44,15278,25667499.0,1037.4122012303676
ORD,DEN,12.695652173900001,9.1126025751,2012,8,27,0,35,15579,32171795.0,1449.0208387501316
PHL,DFW,8.823529411760003,6.15665589137,2012,10,18,3,42,15631,14589337.0,2095.66962946931
DFW,DEN,9.0,6.800735254369999,2011,9,7,2,36,15224,27518358.0,1037.4122012303676
LAX,IAH,12.6363636364,10.961167189100001,2012,1,23,0,4,15362,31326268.0,2219.3851132122545
LGA,BOS,5.72727272727,4.98178500321,2012,11,11,6,45,15655,12818717.0,297.0289816330235
MIA,ATL,12.590909090899999,9.66909209757,2011,9,29,3,39,15246,18342158.0,957.5479777622464
MIA,JFK,14.551724137899999,9.55654677208,2011,11,20,6,46,15298,18342158.0,1753.5587649971123
ATL,BOS,10.5,8.003288797669999,2012,6,2,5,22,15493,45798928.0,1522.1325932392715
LGA,DTW,6.53846153846,4.754215403469999,2013,2,26,1,9,15762,0.0,806.1132848932549
ORD,LAS,13.333333333299999,9.89803083915,2011,10,27,3,43,15274,31892301.0,2436.841470773542
ORD,PHX,11.090909090899999,9.48637665241,2012,5,26,5,21,15486,32171795.0,2316.8496979811985
DFW,DEN,8.9,6.365201448,2012,10,25,3,43,15638,28022904.0,1037.4122012303676
JFK,LAS,17.3823529412,11.409763777,2012,7,12,3,28,15533,24520981.0,3617.7361768351943
ATL,ORD,10.1,8.80131569112,2011,10,18,1,42,15265,44414121.0,974.5225568706392
DTW,LGA,10.6,8.08767743643,2012,7,22,6,29,15543,15599879.0,806.1132848932549
SFO,ORD,17.060606060599998,11.6590613739,2012,8,1,2,31,15553,21284236.0,2970.9403880929817
LGA,ORD,11.3636363636,8.02701067851,2012,4,6,4,14,15436,12818717.0,1179.8340638493225
LAS,DFW,10.833333333299999,7.55079418032,2012,6,29,4,26,15520,19959651.0,1698.2098866839724
SEA,SFO,13.304347826099999,11.5618289785,2012,12,26,2,52,15700,16121123.0,1091.7844056778617
ATL,MIA,11.434782608699999,10.2771860623,2012,6,3,6,22,15494,45798928.0,957.5479777622464
ORD,LAX,13.037037037000001,8.00231448001,2011,9,10,5,36,15227,31892301.0,2807.506678346936
MSP,ATL,9.77777777778,9.62567373077,2012,11,4,6,44,15648,15943878.0,1458.8377972587537
LGA,CLT,10.9545454545,7.40319926163,2011,11,23,2,47,15301,11989227.0,874.2934288846586
DFW,PHL,9.35714285714,9.572453610850001,2012,5,8,1,19,15468,28022904.0,2095.66962946931
MSP,ATL,7.35294117647,5.45368197265,2011,12,18,6,50,15326,15895653.0,1458.8377972587537
ORD,PHX,12.7272727273,9.44750820351,2012,9,5,2,36,15588,32171795.0,2316.8496979811985
DFW,BOS,9.15789473684,5.92792972944,2012,10,7,6,40,15620,28022904.0,2513.21871728724
DFW,LAX,14.666666666700001,9.05284612641,2012,8,1,2,31,15553,28022904.0,1987.4016037900508
LGA,MIA,14.416666666700001,12.5244688047,2013,1,13,6,2,15718,0.0,1764.8739598115098
LGA,BOS,5.923076923080001,5.21953922713,2012,7,16,0,29,15537,12818717.0,297.0289816330235
LAX,LAS,15.15625,10.2362712938,2011,11,4,4,44,15282,30528737.0,380.1516938938273
ORD,BOS,13.4444444444,8.661734296639999,2012,9,6,3,36,15589,32171795.0,1394.7836892170462
ATL,PHL,8.31578947368,6.0832432101,2011,10,21,4,42,15268,44414121.0,1071.0060503652837
DTW,ORD,7.714285714289999,6.4501469444,2012,3,1,3,9,15400,15599879.0,378.2448562948795
LGA,DFW,8.375,6.43816744113,2013,2,18,0,8,15754,0.0,2234.831514877276
ATL,DFW,9.75,6.4226162893300005,2012,12,8,5,49,15682,45798928.0,1177.0654003153188
LGA,CLT,9.411764705880001,7.8027144598,2011,10,3,0,40,15250,11989227.0,874.2934288846586
LAX,IAH,13.777777777799999,9.51651735479,2012,10,25,3,43,15638,31326268.0,2219.3851132122545
ORD,MSP,12.565217391300001,10.599425743300001,2012,1,19,3,3,15358,32171795.0,537.7155123098858
DFW,BOS,9.36842105263,6.18430384401,2012,6,15,4,24,15506,28022904.0,2513.21871728724
LAX,JFK,17.805555555599998,11.055236495399999,2012,1,7,5,1,15346,31326268.0,3982.9681467053942
LAX,BOS,11.857142857100001,10.1404423685,2012,11,18,6,46,15662,31326268.0,4202.144252918988
LAX,IAH,12.7272727273,10.5432524944,2012,12,5,2,49,15679,31326268.0,2219.3851132122545
DFW,PHL,8.0,6.32455532034,2012,2,18,5,7,15388,28022904.0,2095.66962946931
JFK,MCO,18.03125,12.4161299227,2012,10,14,6,41,15627,24520981.0,1519.6778187735383
JFK,LAS,14.5862068966,9.37518472724,2011,11,11,4,45,15289,23664832.0,3617.7361768351943
MCO,EWR,16.84375,11.8106277318,2012,7,7,5,27,15528,17159427.0,1509.2140580816642
LAX,ATL,12.7857142857,8.556380088080001,2011,9,22,3,38,15239,30528737.0,3132.523534848407
DEN,ORD,12.5789473684,10.3027277374,2012,9,22,5,38,15605,25799841.0,1449.0208387501316
DTW,LGA,12.6363636364,10.7815780034,2012,6,13,2,24,15504,15599879.0,806.1132848932549
SFO,BOS,9.54545454545,6.41966675242,2012,6,7,3,23,15498,21284236.0,4351.80157445948
BOS,EWR,8.46666666667,6.4571849977600015,2013,1,27,6,4,15732,0.0,322.6185793889856
ATL,MCO,11.7391304348,8.164320331919999,2011,11,2,2,44,15280,44414121.0,648.9623198292838
DEN,SFO,13.086956521700001,8.764147230610003,2011,12,24,5,51,15332,25667499.0,1538.142783061649
JFK,LAS,15.2333333333,9.95397454263,2012,7,31,1,31,15552,24520981.0,3617.7361768351943
SFO,DEN,9.63157894737,6.87354450303,2012,11,19,0,47,15663,21284236.0,1538.142783061649
ORD,DEN,12.826086956500001,9.70310247439,2012,1,2,0,1,15341,32171795.0,1449.0208387501316
ORD,DEN,9.05882352941,6.85082648513,2011,12,1,3,48,15309,31892301.0,1449.0208387501316
DEN,PHX,10.5263157895,8.500773958569999,2011,11,21,0,47,15299,25667499.0,948.8652266798391
DFW,LGA,8.055555555560003,6.40286904646,2013,2,21,3,8,15757,0.0,2234.831514877276
ORD,BOS,12.125,9.312509118760001,2012,3,26,0,13,15425,32171795.0,1394.7836892170462
LGA,BOS,3.0,2.16024689947,2012,1,28,5,4,15367,12818717.0,297.0289816330235
SEA,DEN,9.83333333333,7.6254218784,2011,10,3,0,40,15250,15971676.0,1639.3263074748904
SFO,ATL,14.2692307692,10.3365669051,2012,10,4,3,40,15617,21284236.0,3442.1540317854965
ATL,DTW,9.57894736842,8.434820616369999,2012,2,9,3,6,15379,45798928.0,956.6034171320205
MIA,LGA,12.173913043499999,10.560011079199999,2012,2,29,2,9,15399,18987488.0,1764.8739598115098
MSP,ATL,10.318181818200001,8.12044077877,2012,4,22,6,16,15452,15943878.0,1458.8377972587537
MSP,ATL,12.041666666700001,10.0757097783,2012,8,26,6,34,15578,15943878.0,1458.8377972587537
EWR,SFO,14.703703703699999,10.151979022,2011,10,9,6,40,15256,16814092.0,4128.087796487114
BOS,EWR,9.8,9.777525249260002,2012,11,3,5,44,15647,14293695.0,322.6185793889856
PHL,ORD,10.619047619,7.3380936930299985,2012,11,16,4,46,15660,14589337.0,1090.5211297631404
BOS,ORD,8.5,5.33853912602,2011,11,21,0,47,15299,14180730.0,1394.7836892170462
ORD,DTW,9.470588235289998,8.01652704619,2012,3,27,1,13,15426,32171795.0,378.2448562948795
ORD,PHX,12.043478260899999,8.60485201853,2012,6,3,6,22,15494,32171795.0,2316.8496979811985
DFW,LGA,10.9523809524,8.38734874961,2012,5,28,0,22,15488,28022904.0,2234.831514877276
SFO,LAS,11.0476190476,8.15767240379,2011,12,26,0,52,15334,20056568.0,666.2312617124073
DTW,LGA,8.176470588239999,7.19579125355,2012,3,26,0,13,15425,15599879.0,806.1132848932549
SFO,DFW,13.52,9.24265474129,2012,10,7,6,40,15620,21284236.0,2356.682952201651
ORD,PHL,8.125,5.536244214269999,2013,3,5,1,10,15769,0.0,1090.5211297631404
LAS,DFW,6.57142857143,4.30945803686,2012,2,17,4,7,15387,19959651.0,1698.2098866839724
ORD,LAS,11.090909090899999,7.457237398019999,2012,6,20,2,25,15511,32171795.0,2436.841470773542
PHL,ATL,10.181818181799999,7.37199568274,2011,9,2,4,35,15219,14883180.0,1071.0060503652837
JFK,LAX,17.571428571400002,12.3557219759,2013,1,27,6,4,15732,0.0,3982.9681467053942
DFW,SFO,11.7619047619,10.4637696931,2012,5,13,6,19,15473,28022904.0,2356.682952201651
MSP,DEN,12.791666666700001,8.81687693237,2012,7,7,5,27,15528,15943878.0,1114.7611389199733
BOS,ORD,8.470588235289997,5.85360622884,2012,1,17,1,3,15356,14293695.0,1394.7836892170462
BOS,LGA,8.94117647059,6.959441323080001,2012,6,4,0,23,15495,14293695.0,297.0289816330235
LGA,ATL,13.1304347826,10.1726207753,2012,12,1,5,48,15675,12818717.0,1225.1078011881866
ATL,MSP,12.2272727273,9.76354647794,2012,10,3,2,40,15616,45798928.0,1458.8377972587537
SFO,DEN,11.333333333299999,8.40436394579,2012,11,17,5,46,15661,21284236.0,1538.142783061649
SEA,SFO,12.833333333299999,10.332164496799999,2013,1,2,2,1,15707,0.0,1091.7844056778617
ATL,PHL,7.875,6.56124988093,2013,1,8,1,2,15713,0.0,1071.0060503652837
BOS,ATL,13.043478260899999,10.1823298855,2012,6,23,5,25,15514,14293695.0,1522.1325932392715
MCO,EWR,17.7666666667,12.8430400669,2012,4,7,5,14,15437,17159427.0,1509.2140580816642
ATL,MCO,12.703703703699999,8.6549888451,2011,9,5,0,36,15222,44414121.0,648.9623198292838
MCO,EWR,10.4545454545,8.192489433430001,2012,1,30,0,5,15369,17159427.0,1509.2140580816642
JFK,MCO,17.8571428571,12.5021006638,2012,11,3,5,44,15647,24520981.0,1519.6778187735383
ORD,DFW,9.80952380952,7.460690635720002,2011,12,4,6,48,15312,31892301.0,1290.1793707420127
LAX,ATL,15.142857142899999,10.8481583544,2012,2,29,2,9,15399,31326268.0,3132.523534848407
DFW,BOS,7.625,4.99165971062,2011,11,6,6,44,15284,27518358.0,2513.21871728724
ORD,LGA,10.7272727273,8.982426325,2012,1,8,6,1,15347,32171795.0,1179.8340638493225
PHL,DFW,7.61538461538,6.958669191960001,2012,1,28,5,4,15367,14589337.0,2095.66962946931
SFO,ATL,9.66666666667,7.136759301910001,2011,9,18,6,37,15235,20056568.0,3442.1540317854965
EWR,BOS,14.3181818182,11.93788034,2012,9,25,1,39,15608,17055993.0,322.6185793889856
JFK,LAX,16.625,11.2127519571,2012,5,19,5,20,15479,24520981.0,3982.9681467053942
LGA,ORD,14.48,11.445959985999998,2012,10,11,3,41,15624,12818717.0,1179.8340638493225
EWR,ATL,10.3125,12.954889681800001,2012,3,14,2,11,15413,17055993.0,1199.5904817483238
ATL,MSP,11.75,8.75388112683,2011,10,24,0,43,15271,44414121.0,1458.8377972587537
LAS,ORD,15.1,11.3967630008,2012,8,30,3,35,15582,19959651.0,2436.841470773542
DFW,SFO,11.2272727273,7.84936647842,2012,5,10,3,19,15470,28022904.0,2356.682952201651
LAS,JFK,9.10526315789,5.801290439219999,2011,12,5,0,49,15313,19872617.0,3617.7361768351943
LGA,DTW,9.7,7.38490637079,2011,12,19,0,51,15327,11989227.0,806.1132848932549
ORD,DTW,9.055555555560002,6.475948463099999,2012,5,14,0,20,15474,32171795.0,378.2448562948795
LAS,JFK,13.5333333333,8.74833317457,2012,7,19,3,29,15540,19959651.0,3617.7361768351943
CLT,ATL,7.9375,5.63877941875,2011,11,18,4,46,15296,19022535.0,365.5358230110742
ATL,CLT,14.333333333299999,12.5790255607,2011,12,19,0,51,15327,44414121.0,365.5358230110742
JFK,LAX,14.4642857143,11.2857896321,2012,3,20,1,12,15419,24520981.0,3982.9681467053942
ORD,PHX,11.2727272727,8.03078492387,2013,1,5,5,1,15710,0.0,2316.8496979811985
ATL,CLT,8.68421052632,6.642059851,2012,1,12,3,2,15351,45798928.0,365.5358230110742
DEN,LAS,7.625,4.96487663492,2013,1,11,4,2,15716,0.0,991.0640578482363
ORD,LAS,12.916666666700001,9.22150919774,2012,7,1,6,26,15522,32171795.0,2436.841470773542
ORD,IAH,8.411764705880001,5.79934073332,2012,4,22,6,16,15452,32171795.0,1488.7545277529894
LGA,ATL,13.357142857100001,9.30238633547,2012,10,14,6,41,15627,12818717.0,1225.1078011881866
DFW,SFO,10.1176470588,8.18445441784,2012,10,31,2,44,15644,28022904.0,2356.682952201651
EWR,ATL,12.9411764706,14.337322746199998,2012,2,5,6,5,15375,17055993.0,1199.5904817483238
LAX,DEN,12.125,10.0317430971,2012,2,3,4,5,15373,31326268.0,1366.9188465950538
ORD,SEA,6.21428571429,5.33750981161,2012,3,8,3,10,15407,32171795.0,2768.641923284091
PHL,DFW,7.357142857139999,5.79929893452,2011,12,20,1,51,15328,14883180.0,2095.66962946931
ORD,PHL,12.0476190476,10.0919581374,2012,8,8,2,32,15560,32171795.0,1090.5211297631404
BOS,ATL,9.15789473684,7.34289647584,2012,3,22,3,12,15421,14293695.0,1522.1325932392715
MIA,LGA,11.1818181818,7.681991083889999,2011,11,29,1,48,15307,18342158.0,1764.8739598115098
PHL,MCO,16.5625,11.276402709400001,2012,6,24,6,25,15515,14589337.0,1385.9131208526271
BOS,ORD,15.5555555556,11.6992219772,2012,4,16,0,16,15446,14293695.0,1394.7836892170462
